date,team_A,team_B,goals_A,goals_B,tournament,city,country,neutral,elo_A,elo_B,elo_diff,label,A_wins_last5,A_draws_last5,A_loss_last5,A_gf_avg_last5,A_ga_avg_last5,A_gd_avg_last5,B_wins_last5,B_draws_last5,B_loss_last5,B_gf_avg_last5,B_ga_avg_last5,B_gd_avg_last5,match_importance
2016-03-25,Haiti,Panama,0,0,FIFA World Cup qualification,Port-au-Prince,Haiti,False,1497.0,1704.0,-207.0,1,3.0,0.0,2.0,1.4,0.6,0.7999999999999999,2.0,2.0,1.0,1.8,0.8,1.0,4.0
2016-03-25,Algeria,Ethiopia,7,1,African Cup of Nations qualification,Blida,Algeria,False,1672.0,1361.0,311.0,0,3.0,1.0,1.0,2.8,1.0,1.7999999999999998,1.0,4.0,0.0,1.0,0.6,0.4,2.0
2016-03-25,Guinea,Malawi,0,0,African Cup of Nations qualification,Conakry,Guinea,False,1498.0,1372.0,126.0,1,3.0,2.0,0.0,1.4,0.6,0.7999999999999999,3.0,0.0,2.0,1.2,1.0,0.19999999999999996,2.0
2016-03-26,Zimbabwe,Eswatini,4,0,African Cup of Nations qualification,Harare,Zimbabwe,False,1356.0,1255.0,101.0,0,2.0,2.0,1.0,1.2,1.4,-0.19999999999999996,2.0,2.0,1.0,1.8,0.8,1.0,2.0
2016-03-26,Seychelles,Lesotho,2,0,African Cup of Nations qualification,Victoria,Seychelles,False,954.0,1174.0,-220.0,0,0.0,1.0,4.0,0.4,1.4,-0.9999999999999999,1.0,2.0,2.0,0.8,1.2,-0.3999999999999999,2.0
2016-03-26,Senegal,Niger,2,0,African Cup of Nations qualification,Dakar,Senegal,False,1637.0,1269.0,368.0,0,3.0,1.0,1.0,2.0,0.8,1.2,2.0,1.0,2.0,1.2,1.0,0.19999999999999996,2.0
2016-03-26,Russia,Lithuania,3,0,Friendly,Moscow,Russia,False,1845.0,1425.0,420.0,0,4.0,0.0,1.0,2.4,0.6,1.7999999999999998,0.0,1.0,4.0,0.4,1.6,-1.2000000000000002,1.0
2016-03-26,Poland,Finland,5,0,Friendly,Wrocław,Poland,False,1778.0,1683.0,95.0,0,3.0,1.0,1.0,3.2,1.6,1.6,1.0,1.0,3.0,0.4,1.2,-0.7999999999999999,1.0
2016-03-26,Mauritius,Rwanda,1,0,African Cup of Nations qualification,Mapou,Mauritius,False,1088.0,1379.0,-291.0,0,2.0,1.0,2.0,1.4,1.6,-0.20000000000000018,1.0,3.0,1.0,1.0,0.6,0.4,2.0
2016-03-26,Hungary,Croatia,1,1,Friendly,Budapest,Hungary,False,1688.0,1818.0,-130.0,1,3.0,1.0,1.0,1.4,1.0,0.3999999999999999,4.0,0.0,1.0,1.8,0.6,1.2000000000000002,1.0
2016-03-26,Germany,England,2,3,Friendly,Berlin,Germany,False,2068.0,1947.0,121.0,2,4.0,0.0,1.0,3.0,1.2,1.8,4.0,0.0,1.0,1.8,0.4,1.4,1.0
2016-03-26,Burundi,Namibia,1,3,African Cup of Nations qualification,Bujumbura,Burundi,False,1341.0,1369.0,-28.0,2,3.0,1.0,1.0,1.0,0.4,0.6,1.0,1.0,3.0,0.4,1.0,-0.6,2.0
2016-03-26,Azerbaijan,Kazakhstan,0,1,Friendly,Belek,Turkey,True,1413.0,1387.0,26.0,2,0.0,3.0,2.0,0.6,1.4,-0.7999999999999999,1.0,2.0,2.0,0.4,0.6,-0.19999999999999996,1.0
2016-03-26,Austria,Albania,2,1,Friendly,Vienna,Austria,False,1662.0,1614.0,48.0,0,4.0,0.0,1.0,2.4,1.0,1.4,1.0,2.0,2.0,1.4,1.4,0.0,1.0
2016-03-27,Romania,Spain,0,0,Friendly,Cluj,Romania,False,1765.0,2002.0,-237.0,1,1.0,4.0,0.0,0.8,0.6,0.20000000000000007,4.0,1.0,0.0,2.0,0.2,1.8,1.0
2016-03-27,Mozambique,Ghana,0,0,African Cup of Nations qualification,Maputo,Mozambique,False,1312.0,1640.0,-328.0,1,1.0,0.0,4.0,0.4,1.2,-0.7999999999999999,4.0,1.0,0.0,1.8,0.6,1.2000000000000002,2.0
2016-03-27,Kenya,Guinea-Bissau,0,1,African Cup of Nations qualification,Nairobi,Kenya,False,1352.0,1223.0,129.0,2,1.0,2.0,2.0,0.8,1.0,-0.19999999999999996,1.0,2.0,2.0,1.0,1.6,-0.6000000000000001,2.0
2016-03-27,Congo,Zambia,1,1,African Cup of Nations qualification,Brazzaville,Congo,False,1491.0,1498.0,-7.0,1,4.0,1.0,0.0,2.6,1.6,1.0,2.0,2.0,1.0,0.8,0.8,0.0,2.0
2016-03-27,Botswana,Comoros,2,1,African Cup of Nations qualification,Francistown,Botswana,False,1309.0,943.0,366.0,0,3.0,0.0,2.0,1.4,1.0,0.3999999999999999,1.0,3.0,1.0,0.4,0.6,-0.19999999999999996,2.0
2016-03-28,Ukraine,Wales,1,0,Friendly,Kyiv,Ukraine,False,1822.0,1672.0,150.0,0,2.0,2.0,1.0,0.8,0.4,0.4,3.0,1.0,1.0,1.2,0.6,0.6,1.0
2016-03-29,Malawi,Guinea,1,2,African Cup of Nations qualification,Blantyre,Malawi,False,1311.0,1550.0,-239.0,2,3.0,1.0,1.0,1.2,0.6,0.6,3.0,2.0,0.0,1.2,0.4,0.7999999999999999,2.0
2016-03-29,Scotland,Denmark,1,0,Friendly,Glasgow,Scotland,False,1720.0,1725.0,-5.0,0,2.0,1.0,2.0,2.2,1.2,1.0000000000000002,1.0,1.0,3.0,1.2,1.6,-0.40000000000000013,1.0
2016-03-29,Mexico,Canada,2,0,FIFA World Cup qualification,Mexico City,Mexico,False,1921.0,1509.0,412.0,0,4.0,1.0,0.0,2.4,0.8,1.5999999999999999,2.0,1.0,2.0,1.0,1.0,0.0,4.0
2016-03-29,Montenegro,Belarus,0,0,Friendly,Podgorica,Montenegro,False,1558.0,1579.0,-21.0,1,1.0,0.0,4.0,1.2,2.0,-0.8,2.0,1.0,2.0,0.8,0.8,0.0,1.0
2016-03-29,Namibia,Burundi,1,3,African Cup of Nations qualification,Windhoek,Namibia,False,1330.0,1350.0,-20.0,2,1.0,1.0,3.0,0.6,1.0,-0.4,2.0,1.0,2.0,1.0,1.0,0.0,2.0
2016-03-29,Niger,Senegal,1,2,African Cup of Nations qualification,Niamey,Niger,False,1275.0,1653.0,-378.0,2,2.0,1.0,2.0,1.2,1.0,0.19999999999999996,3.0,1.0,1.0,1.8,0.6,1.2000000000000002,2.0
2016-03-29,Norway,Finland,2,0,Friendly,Oslo,Norway,False,1633.0,1570.0,63.0,0,1.0,1.0,3.0,0.8,1.0,-0.19999999999999996,1.0,1.0,3.0,0.4,2.0,-1.6,1.0
2016-03-29,Panama,Haiti,1,0,FIFA World Cup qualification,Panama City,Panama,False,1675.0,1500.0,175.0,0,2.0,2.0,1.0,1.6,0.6,1.0,2.0,1.0,2.0,1.2,0.6,0.6,4.0
2016-03-29,Paraguay,Brazil,2,2,FIFA World Cup qualification,Asunción,Paraguay,False,1751.0,2017.0,-266.0,1,2.0,2.0,1.0,1.0,0.8,0.19999999999999996,2.0,2.0,1.0,1.8,1.2,0.6000000000000001,4.0
2016-03-29,Maldives,Bhutan,4,2,FIFA World Cup qualification,Malé,Maldives,False,967.0,552.0,415.0,0,2.0,0.0,3.0,2.0,2.8,-0.7999999999999998,0.0,0.0,5.0,0.8,3.2,-2.4000000000000004,4.0
2016-03-29,Portugal,Belgium,2,1,Friendly,Leiria,Portugal,False,1909.0,1920.0,-11.0,0,3.0,0.0,2.0,1.0,0.6,0.4,4.0,0.0,1.0,2.2,0.8,1.4000000000000001,1.0
2016-03-29,Tajikistan,Kyrgyzstan,0,1,FIFA World Cup qualification,Dushanbe,Tajikistan,False,1201.0,1210.0,-9.0,2,1.0,1.0,3.0,1.4,3.0,-1.6,2.0,2.0,1.0,1.0,1.0,0.0,4.0
2016-03-29,Togo,Tunisia,0,0,African Cup of Nations qualification,Lomé,Togo,False,1395.0,1550.0,-155.0,1,2.0,0.0,3.0,0.8,1.2,-0.3999999999999999,3.0,1.0,1.0,1.6,1.2,0.40000000000000013,2.0
2016-03-29,Uruguay,Peru,1,0,FIFA World Cup qualification,Montevideo,Uruguay,False,1963.0,1766.0,197.0,0,3.0,1.0,1.0,2.2,0.8,1.4000000000000001,1.0,1.0,3.0,1.2,2.2,-1.0000000000000002,4.0
2016-03-29,Suriname,Guadeloupe,3,2,CFU Caribbean Cup qualification,Paramaribo,Suriname,False,1209.0,1285.0,-76.0,0,1.0,1.0,3.0,0.4,1.2,-0.7999999999999999,0.0,3.0,2.0,0.8,1.4,-0.5999999999999999,2.0
2016-03-29,Uzbekistan,Bahrain,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,1664.0,1427.0,237.0,0,5.0,0.0,0.0,3.0,0.4,2.6,4.0,0.0,1.0,2.2,0.8,1.4000000000000001,4.0
2016-03-29,Venezuela,Chile,1,4,FIFA World Cup qualification,Barinas,Venezuela,False,1611.0,1967.0,-356.0,2,0.0,1.0,4.0,1.2,2.6,-1.4000000000000001,2.0,1.0,2.0,1.6,1.8,-0.19999999999999996,4.0
2016-03-29,Rwanda,Mauritius,5,0,African Cup of Nations qualification,Kigali,Rwanda,False,1321.0,1103.0,218.0,0,0.0,3.0,2.0,0.4,0.8,-0.4,3.0,1.0,1.0,1.4,1.2,0.19999999999999996,2.0
2016-03-29,France,Russia,4,2,Friendly,Saint-Denis,France,False,1970.0,1770.0,200.0,0,4.0,0.0,1.0,2.2,1.0,1.2000000000000002,4.0,0.0,1.0,2.8,0.6,2.1999999999999997,1.0
2016-03-29,Estonia,Serbia,0,1,Friendly,Tallinn,Estonia,False,1493.0,1716.0,-223.0,2,1.0,2.0,2.0,0.8,0.8,0.0,2.0,0.0,3.0,1.2,1.0,0.19999999999999996,1.0
2016-03-29,England,Netherlands,1,2,Friendly,London,England,False,1959.0,1901.0,58.0,2,4.0,0.0,1.0,2.0,0.8,1.2,2.0,0.0,3.0,1.4,2.0,-0.6000000000000001,1.0
2016-03-29,Egypt,Nigeria,1,0,African Cup of Nations qualification,Alexandria,Egypt,False,1623.0,1612.0,11.0,0,2.0,1.0,2.0,1.4,0.6,0.7999999999999999,3.0,2.0,0.0,1.6,0.2,1.4000000000000001,2.0
2016-03-29,Dominica,Martinique,1,4,CFU Caribbean Cup qualification,Roseau,Dominica,False,968.0,1451.0,-483.0,2,1.0,1.0,3.0,1.0,2.4,-1.4,1.0,2.0,2.0,1.0,1.6,-0.6000000000000001,2.0
2016-03-29,Colombia,Ecuador,3,1,FIFA World Cup qualification,Barranquilla,Colombia,False,1979.0,1884.0,95.0,0,2.0,1.0,2.0,1.2,1.4,-0.19999999999999996,4.0,1.0,0.0,2.2,0.8,1.4000000000000001,4.0
2016-03-29,Austria,Turkey,1,2,Friendly,Vienna,Austria,False,1791.0,1823.0,-32.0,2,4.0,0.0,1.0,2.6,1.2,1.4000000000000001,4.0,1.0,0.0,1.6,0.4,1.2000000000000002,1.0
2016-03-29,Australia,Jordan,5,1,FIFA World Cup qualification,Sydney,Australia,False,1721.0,1533.0,188.0,0,4.0,0.0,1.0,3.4,0.4,3.0,4.0,0.0,1.0,2.8,0.2,2.5999999999999996,4.0
2016-03-29,Argentina,Bolivia,2,0,FIFA World Cup qualification,Córdoba,Argentina,False,2049.0,1612.0,437.0,0,2.0,2.0,1.0,0.8,0.8,0.0,1.0,0.0,4.0,1.4,2.2,-0.8000000000000003,4.0
2016-03-29,Ethiopia,Algeria,3,3,African Cup of Nations qualification,Addis Ababa,Ethiopia,False,1279.0,1654.0,-375.0,1,0.0,4.0,1.0,0.8,2.0,-1.2,3.0,1.0,1.0,3.6,1.0,2.6,2.0
2016-03-29,Georgia,Kazakhstan,1,1,Friendly,Tbilisi,Georgia,False,1474.0,1403.0,71.0,1,2.0,1.0,2.0,1.6,1.4,0.20000000000000018,2.0,1.0,2.0,0.6,0.6,0.0,1.0
2016-03-29,Japan,Syria,5,0,FIFA World Cup qualification,Saitama,Japan,False,1763.0,1519.0,244.0,0,4.0,1.0,0.0,2.8,0.2,2.5999999999999996,4.0,0.0,1.0,2.8,1.2,1.5999999999999999,4.0
2016-03-29,Gibraltar,Latvia,0,5,Friendly,Gibraltar,Gibraltar,False,1111.0,1466.0,-355.0,2,0.0,1.0,4.0,0.2,5.0,-4.8,0.0,3.0,2.0,0.6,1.2,-0.6,1.0
2016-03-29,Greece,Iceland,2,3,Friendly,Piraeus,Greece,False,1604.0,1672.0,-68.0,2,2.0,2.0,1.0,1.2,1.0,0.19999999999999996,1.0,0.0,4.0,1.0,2.0,-1.0,1.0
2016-03-29,India,Turkmenistan,1,2,FIFA World Cup qualification,Kochi,India,False,1069.0,1291.0,-222.0,2,4.0,0.0,1.0,2.0,1.6,0.3999999999999999,3.0,0.0,2.0,1.4,1.6,-0.20000000000000018,4.0
2016-03-29,Iran,Oman,2,0,FIFA World Cup qualification,Tehran,Iran,False,1737.0,1470.0,267.0,0,3.0,2.0,0.0,3.0,0.6,2.4,3.0,1.0,1.0,1.6,0.8,0.8,4.0
2016-03-29,Gambia,Mauritania,0,0,African Cup of Nations qualification,Bakau,Gambia,False,1298.0,1273.0,25.0,1,0.0,2.0,3.0,0.8,1.4,-0.5999999999999999,2.0,0.0,3.0,1.2,1.2,0.0,2.0
2016-03-29,Germany,Italy,4,1,Friendly,Munich,Germany,False,2059.0,1866.0,193.0,0,3.0,0.0,2.0,2.0,1.8,0.19999999999999996,2.0,2.0,1.0,1.8,1.6,0.19999999999999996,1.0
2016-03-29,Lebanon,Myanmar,1,1,FIFA World Cup qualification,Sidon,Lebanon,False,1370.0,1049.0,321.0,1,2.0,1.0,2.0,1.8,0.8,1.0,2.0,0.0,3.0,1.4,2.8,-1.4,4.0
2016-03-29,Lesotho,Seychelles,2,1,African Cup of Nations qualification,Maseru,Lesotho,False,1142.0,986.0,156.0,0,0.0,2.0,3.0,0.6,1.6,-1.0,1.0,1.0,3.0,0.6,1.0,-0.4,2.0
2016-03-29,Liberia,Djibouti,5,0,African Cup of Nations qualification,Monrovia,Liberia,False,1329.0,752.0,577.0,0,3.0,1.0,1.0,1.4,0.8,0.5999999999999999,0.0,0.0,5.0,0.2,3.2,-3.0,2.0
2016-03-29,Luxembourg,Albania,0,2,Friendly,Luxembourg,Luxembourg,False,1244.0,1611.0,-367.0,2,1.0,0.0,4.0,0.6,2.4,-1.7999999999999998,1.0,2.0,2.0,1.6,1.6,0.0,1.0
2016-03-29,Iraq,Vietnam,1,0,FIFA World Cup qualification,Tehran,Iran,True,1505.0,1212.0,293.0,0,1.0,2.0,2.0,1.0,1.4,-0.3999999999999999,2.0,1.0,2.0,1.4,1.4,0.0,4.0
2016-03-29,Afghanistan,Singapore,2,1,FIFA World Cup qualification,Tehran,Iran,True,1151.0,1167.0,-16.0,0,3.0,0.0,2.0,2.4,1.6,0.7999999999999998,3.0,0.0,2.0,1.2,1.4,-0.19999999999999996,4.0
2016-04-27,Martinique,Panama,0,2,Friendly,Fort-de-France,Martinique,False,1451.0,1675.0,-224.0,2,2.0,2.0,1.0,1.6,1.2,0.40000000000000013,3.0,2.0,0.0,1.6,0.2,1.4000000000000001,1.0
2016-05-21,Botswana,Lesotho,2,1,Friendly,Serowe,Botswana,False,1309.0,1142.0,167.0,0,3.0,0.0,2.0,1.4,1.2,0.19999999999999996,1.0,2.0,2.0,0.8,1.4,-0.5999999999999999,1.0
2016-05-22,England,Turkey,2,1,Friendly,Manchester,England,False,1959.0,1823.0,136.0,0,3.0,0.0,2.0,1.8,1.2,0.6000000000000001,4.0,1.0,0.0,1.4,0.6,0.7999999999999999,1.0
2016-05-25,Serbia,Cyprus,2,1,Friendly,Užice,Serbia,False,1716.0,1423.0,293.0,0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0
2016-05-26,Azerbaijan,Andorra,0,0,Friendly,Bad Erlach,Austria,True,1413.0,960.0,453.0,1,0.0,2.0,3.0,0.6,1.6,-1.0,0.0,0.0,5.0,0.4,3.6,-3.2,1.0
2016-05-27,Nigeria,Mali,1,0,Friendly,Le Petit-Quevilly,France,True,1612.0,1539.0,73.0,0,2.0,2.0,1.0,1.2,0.4,0.7999999999999999,1.0,2.0,2.0,1.6,1.6,0.0,1.0
2016-05-27,England,Australia,2,1,Friendly,Sunderland,England,False,1959.0,1721.0,238.0,0,3.0,0.0,2.0,1.6,1.4,0.20000000000000018,4.0,0.0,1.0,3.8,0.6,3.1999999999999997,1.0
2016-05-27,Togo,Zambia,1,0,Friendly,Lomé,Togo,False,1395.0,1498.0,-103.0,0,1.0,1.0,3.0,0.4,1.0,-0.6,2.0,3.0,0.0,1.0,0.4,0.6,1.0
2016-05-27,Morocco,Congo,2,0,Friendly,Tangier,Morocco,False,1572.0,1491.0,81.0,0,3.0,1.0,1.0,2.0,0.8,1.2,3.0,2.0,0.0,2.0,1.4,0.6000000000000001,1.0
2016-05-27,Slovakia,Georgia,3,1,Friendly,Wels,Austria,True,1739.0,1474.0,265.0,0,3.0,1.0,1.0,2.0,1.2,0.8,1.0,2.0,2.0,1.6,1.6,0.0,1.0
2016-05-28,Mexico,Paraguay,1,0,Friendly,Atlanta,United States,True,1926.0,1746.0,180.0,0,4.0,1.0,0.0,2.4,0.6,1.7999999999999998,1.0,3.0,1.0,1.2,1.2,0.0,1.0
2016-05-28,Switzerland,Belgium,1,2,Friendly,Geneva,Switzerland,False,1769.0,1929.0,-160.0,2,3.0,0.0,2.0,1.6,1.6,0.0,4.0,0.0,1.0,2.4,1.0,1.4,1.0
2016-05-28,Rwanda,Senegal,0,2,Friendly,Kigali,Rwanda,False,1315.0,1659.0,-344.0,2,1.0,2.0,2.0,1.4,0.8,0.5999999999999999,3.0,1.0,1.0,1.8,0.8,1.0,1.0
2016-05-28,Myanmar,Malaysia,0,0,Friendly,Yangon,Myanmar,False,1048.0,1112.0,-64.0,1,2.0,1.0,2.0,1.6,1.2,0.40000000000000013,1.0,1.0,3.0,0.6,3.8,-3.1999999999999997,1.0
2016-05-28,Guatemala,Armenia,1,7,Friendly,Carson,United States,True,1485.0,1507.0,-22.0,2,1.0,2.0,2.0,0.4,1.2,-0.7999999999999999,0.0,2.0,3.0,0.0,1.8,-1.8,1.0
2016-05-28,Gabon,Mauritania,0,2,Friendly,Cornellà de Llobregat,Spain,True,1449.0,1296.0,153.0,2,2.0,2.0,1.0,1.2,1.0,0.19999999999999996,1.0,1.0,3.0,0.8,1.2,-0.3999999999999999,1.0
2016-05-29,Romania,Ukraine,3,4,Friendly,Turin,Italy,True,1765.0,1822.0,-57.0,2,1.0,4.0,0.0,0.8,0.6,0.20000000000000007,3.0,1.0,1.0,1.0,0.4,0.6,1.0
2016-05-29,Albania,Qatar,3,1,Friendly,Hartberg,Austria,True,1611.0,1550.0,61.0,0,2.0,2.0,1.0,2.0,1.2,0.8,4.0,0.0,1.0,5.4,0.4,5.0,1.0
2016-05-29,Tahiti,Samoa,4,0,Oceania Nations Cup,Port Moresby,Papua New Guinea,True,1249.0,677.0,572.0,0,1.0,0.0,4.0,1.0,5.8,-4.8,1.0,1.0,3.0,1.0,3.8,-2.8,2.0
2016-05-29,Turkey,Montenegro,1,0,Friendly,Antalya,Turkey,False,1823.0,1558.0,265.0,0,3.0,1.0,1.0,1.4,1.0,0.3999999999999999,1.0,1.0,3.0,1.0,1.4,-0.3999999999999999,1.0
2016-05-29,Portugal,Norway,3,0,Friendly,Porto,Portugal,False,1909.0,1633.0,276.0,0,3.0,0.0,2.0,1.2,0.8,0.3999999999999999,1.0,1.0,3.0,0.8,1.0,-0.19999999999999996,1.0
2016-05-29,Lithuania,Estonia,2,0,Baltic Cup,Klaipėda,Lithuania,False,1425.0,1493.0,-68.0,0,0.0,1.0,4.0,0.2,1.8,-1.6,1.0,2.0,2.0,0.8,0.6,0.20000000000000007,2.0
2016-05-29,Laos,Nepal,1,1,Friendly,Vientiane,Laos,False,817.0,910.0,-93.0,1,1.0,0.0,4.0,0.8,3.2,-2.4000000000000004,1.0,2.0,2.0,1.0,1.2,-0.19999999999999996,1.0
2016-05-29,Italy,Scotland,1,0,Friendly,Attard,Malta,True,1866.0,1720.0,146.0,0,1.0,2.0,2.0,1.4,2.2,-0.8000000000000003,2.0,1.0,2.0,2.2,1.2,1.0000000000000002,1.0
2016-05-29,Kenya,Tanzania,1,1,Friendly,Nairobi,Kenya,False,1352.0,1336.0,16.0,1,0.0,2.0,3.0,0.4,1.2,-0.7999999999999999,2.0,2.0,1.0,1.6,2.0,-0.3999999999999999,1.0
2016-05-29,Germany,Slovakia,1,3,Friendly,Augsburg,Germany,False,2059.0,1739.0,320.0,2,3.0,0.0,2.0,2.2,1.8,0.40000000000000013,4.0,1.0,0.0,2.6,1.2,1.4000000000000001,1.0
2016-05-30,France,Cameroon,3,2,Friendly,Nantes,France,False,1970.0,1605.0,365.0,0,4.0,0.0,1.0,2.2,1.4,0.8000000000000003,1.0,3.0,1.0,0.8,0.8,0.0,1.0
2016-05-30,Gambia,Zambia,0,0,Friendly,Bakau,Gambia,False,1298.0,1498.0,-200.0,1,0.0,2.0,3.0,0.6,1.2,-0.6,2.0,2.0,1.0,1.0,0.6,0.4,1.0
2016-05-30,Sweden,Slovenia,0,0,Friendly,Malmö,Sweden,False,1760.0,1622.0,138.0,1,2.0,2.0,1.0,1.8,1.2,0.6000000000000001,1.0,2.0,2.0,1.0,1.4,-0.3999999999999999,1.0
2016-05-31,Austria,Malta,2,1,Friendly,Klagenfurt,Austria,False,1791.0,1236.0,555.0,0,3.0,0.0,2.0,2.0,1.4,0.6000000000000001,0.0,1.0,4.0,0.4,1.6,-1.2000000000000002,1.0
2016-05-31,Kenya,Sudan,1,1,Friendly,Nairobi,Kenya,False,1352.0,1299.0,53.0,1,0.0,2.0,3.0,0.4,1.2,-0.7999999999999999,1.0,2.0,2.0,1.4,1.2,0.19999999999999996,1.0
2016-05-31,Luxembourg,Nigeria,1,3,Friendly,Luxembourg,Luxembourg,False,1244.0,1612.0,-368.0,2,1.0,0.0,4.0,0.6,2.4,-1.7999999999999998,2.0,2.0,1.0,0.8,0.4,0.4,1.0
2016-05-31,Serbia,Israel,3,1,Friendly,Novi Sad,Serbia,False,1716.0,1574.0,142.0,0,3.0,0.0,2.0,1.2,0.8,0.3999999999999999,1.0,1.0,3.0,1.2,1.4,-0.19999999999999996,1.0
2016-05-31,Vietnam,Syria,2,0,Friendly,Thanh Hóa,Vietnam,False,1212.0,1519.0,-307.0,0,2.0,1.0,2.0,1.4,1.4,0.0,4.0,0.0,1.0,2.8,1.6,1.1999999999999997,1.0
2016-05-31,Zimbabwe,Uganda,2,0,Friendly,Harare,Zimbabwe,False,1356.0,1500.0,-144.0,0,2.0,2.0,1.0,1.8,1.4,0.40000000000000013,3.0,2.0,0.0,0.8,0.0,0.8,1.0
2016-06-01,Poland,Netherlands,1,2,Friendly,Gdańsk,Poland,False,1778.0,1901.0,-123.0,2,4.0,1.0,0.0,4.0,1.0,3.0,3.0,0.0,2.0,1.8,2.0,-0.19999999999999996,1.0
2016-06-01,Norway,Iceland,3,2,Friendly,Oslo,Norway,False,1633.0,1672.0,-39.0,0,1.0,1.0,3.0,0.6,1.2,-0.6,2.0,0.0,3.0,1.6,2.2,-0.6000000000000001,1.0
2016-06-01,Martinique,Guadeloupe,2,0,CFU Caribbean Cup qualification,Fort-de-France,Martinique,False,1451.0,1285.0,166.0,0,2.0,1.0,2.0,1.4,1.4,0.0,0.0,2.0,3.0,0.6,1.4,-0.7999999999999999,2.0
2016-06-01,Latvia,Lithuania,2,1,Baltic Cup,Liepāja,Latvia,False,1466.0,1425.0,41.0,0,1.0,3.0,1.0,1.6,0.8,0.8,1.0,1.0,3.0,0.6,1.6,-1.0,2.0
2016-06-01,Belgium,Finland,1,1,Friendly,Brussels,Belgium,False,1929.0,1570.0,359.0,1,4.0,0.0,1.0,2.6,1.2,1.4000000000000001,0.0,1.0,4.0,0.2,2.4,-2.1999999999999997,1.0
2016-06-01,Curaçao,Guyana,5,2,CFU Caribbean Cup qualification,Willemstad,Curaçao,False,1107.0,1250.0,-143.0,0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.2,0.4,0.7999999999999999,2.0
2016-06-01,Estonia,Andorra,2,0,Friendly,Tallinn,Estonia,False,1493.0,960.0,533.0,0,1.0,2.0,2.0,0.8,0.8,0.0,0.0,1.0,4.0,0.4,2.6,-2.2,1.0
2016-06-02,Seychelles,Algeria,0,2,African Cup of Nations qualification,Victoria,Seychelles,False,986.0,1654.0,-668.0,2,1.0,1.0,3.0,0.8,1.2,-0.3999999999999999,3.0,2.0,0.0,4.0,1.2,2.8,2.0
2016-06-02,Laos,India,0,1,AFC Asian Cup qualification,Vientiane,Laos,False,817.0,1069.0,-252.0,2,0.0,1.0,4.0,0.6,3.2,-2.6,3.0,0.0,2.0,2.0,2.0,0.0,2.0
2016-06-02,England,Portugal,1,0,Friendly,London,England,False,1959.0,1909.0,50.0,0,4.0,0.0,1.0,2.0,1.2,0.8,3.0,0.0,2.0,1.4,0.6,0.7999999999999999,1.0
2016-06-02,Maldives,Yemen,0,2,AFC Asian Cup qualification,Malé,Maldives,False,967.0,1157.0,-190.0,2,2.0,0.0,3.0,2.2,3.0,-0.7999999999999998,1.0,0.0,4.0,0.4,2.2,-1.8000000000000003,2.0
2016-06-02,Tajikistan,Bangladesh,5,0,AFC Asian Cup qualification,Dushanbe,Tajikistan,False,1201.0,929.0,272.0,0,1.0,1.0,3.0,1.4,2.6,-1.2000000000000002,1.0,1.0,3.0,0.8,3.0,-2.2,2.0
2016-06-03,Thailand,Syria,2,2,King's Cup,Bangkok,Thailand,False,1410.0,1519.0,-109.0,1,3.0,2.0,0.0,2.6,1.2,1.4000000000000001,3.0,0.0,2.0,1.8,1.6,0.19999999999999996,2.0
2016-06-03,Romania,Georgia,5,1,Friendly,Bucharest,Romania,False,1765.0,1474.0,291.0,0,1.0,3.0,1.0,1.4,1.4,0.0,0.0,2.0,3.0,1.0,2.2,-1.2000000000000002,1.0
2016-06-03,Albania,Ukraine,1,3,Friendly,Bergamo,Italy,True,1611.0,1822.0,-211.0,2,2.0,2.0,1.0,2.0,1.4,0.6000000000000001,4.0,1.0,0.0,1.8,0.8,1.0,1.0
2016-06-03,Libya,Morocco,1,1,African Cup of Nations qualification,Radès,Tunisia,True,1462.0,1572.0,-110.0,1,3.0,0.0,2.0,1.2,1.0,0.19999999999999996,3.0,1.0,1.0,1.2,0.6,0.6,2.0
2016-06-03,Japan,Bulgaria,7,2,Kirin Cup,Toyota,Japan,False,1763.0,1614.0,149.0,0,4.0,1.0,0.0,3.2,0.2,3.0,2.0,0.0,3.0,0.6,1.0,-0.4,2.0
2016-06-03,Djibouti,Tunisia,0,3,African Cup of Nations qualification,Djibouti,Djibouti,False,752.0,1550.0,-798.0,2,0.0,0.0,5.0,0.2,3.0,-2.8,3.0,2.0,0.0,1.6,1.0,0.6000000000000001,2.0
2016-06-03,Myanmar,Singapore,0,1,Friendly,Yangon,Myanmar,False,1048.0,1167.0,-119.0,2,2.0,2.0,1.0,1.6,0.8,0.8,2.0,0.0,3.0,1.2,1.8,-0.6000000000000001,1.0
2016-06-03,Azerbaijan,Canada,1,1,Friendly,Rohrbach an der Lafnitz,Austria,True,1413.0,1509.0,-96.0,1,0.0,2.0,3.0,0.6,1.6,-1.0,2.0,1.0,2.0,1.0,1.2,-0.19999999999999996,1.0
2016-06-03,Mauritania,Cameroon,0,1,African Cup of Nations qualification,Nouakchott,Mauritania,False,1296.0,1605.0,-309.0,2,2.0,1.0,2.0,1.2,1.0,0.19999999999999996,1.0,3.0,1.0,1.2,0.8,0.3999999999999999,2.0
